PID,NAME,RA,DEC,RA_d,DEC_d,EPOC,STATUS,ADD,mjd,filter,mag lim
STRIPE82,STRIPE82_0167,23:48:40,-0:42:00,357.1666667,-0.7,2000,1,-99,,,
STRIPE82,STRIPE82_0168,23:48:40,+00:42:00,357.1666667,0.7,2000,1,-99,,,
STRIPE82,STRIPE82_0169,23:54:20,-0:42:00,358.5833333,-0.7,2000,1,-99,,,
STRIPE82,STRIPE82_0170,23:54:20,+00:42:00,358.5833333,0.7,2000,1,-99,,,
SPLUS,SPLUS-b001,17:51:04,-18:19:33,267.7666667,-18.32583333,2000,0,-99,,,
SPLUS,SPLUS-b002,17:48:00,-19:43:27,267,-19.72416667,2000,1,-2,,,
SPLUS,SPLUS-b003,17:54:00,-19:43:27,268.5,-19.72416667,2000,-1,-99,,,
SPLUS,SPLUS-b004,18:00:00,-19:43:27,270,-19.72416667,2000,1,-2,,,
SPLUS,SPLUS-b005,17:44:52,-21:07:14,266.2166667,-21.12055556,2000,0,-99,,,
SPLUS,SPLUS-b006,17:50:55,-21:07:14,267.7291667,-21.12055556,2000,0,-99,,,
SPLUS,SPLUS-b007,17:56:58,-21:07:14,269.2416667,-21.12055556,2000,0,-99,,,
SPLUS,SPLUS-b008,18:03:02,-21:07:14,270.7583333,-21.12055556,2000,0,-99,,,
SPLUS,SPLUS-b009,18:09:05,-21:07:14,272.2708333,-21.12055556,2000,1,-2,,,
SPLUS,SPLUS-b010,17:41:42,-22:30:56,265.425,-22.51555556,2000,0,-99,,,
SPLUS,SPLUS-b011,17:47:48,-22:30:56,266.95,-22.51555556,2000,0,-99,,,
SPLUS,SPLUS-b012,17:53:54,-22:30:56,268.475,-22.51555556,2000,-1,-99,,,
SPLUS,SPLUS-b013,18:00:00,-22:30:56,270,-22.51555556,2000,0,-99,,,
SPLUS,SPLUS-b014,18:06:06,-22:30:56,271.525,-22.51555556,2000,0,-99,,,
SPLUS,SPLUS-b015,18:12:12,-22:30:56,273.05,-22.51555556,2000,1,-2,,,
SPLUS,SPLUS-b016,18:18:18,-22:30:56,274.575,-22.51555556,2000,-1,-99,,,
SPLUS,SPLUS-b017,18:24:24,-22:30:56,276.1,-22.51555556,2000,0,-99,,,
SPLUS,SPLUS-b018,17:38:28,-23:54:31,264.6166667,-23.90861111,2000,0,-99,,,
SPLUS,SPLUS-b019,17:44:37,-23:54:31,266.1541667,-23.90861111,2000,0,-99,,,
SPLUS,SPLUS-b020,17:50:46,-23:54:31,267.6916667,-23.90861111,2000,0,-99,,,
SPLUS,SPLUS-b021,17:56:55,-23:54:31,269.2291667,-23.90861111,2000,1,-2,,,
SPLUS,SPLUS-b022,18:03:05,-23:54:31,270.7708333,-23.90861111,2000,0,-99,,,
SPLUS,SPLUS-b023,18:09:14,-23:54:31,272.3083333,-23.90861111,2000,0,-99,,,
SPLUS,SPLUS-b024,18:15:23,-23:54:31,273.8458333,-23.90861111,2000,0,-99,,,
SPLUS,SPLUS-b025,18:21:32,-23:54:31,275.3833333,-23.90861111,2000,1,-2,,,
SPLUS,SPLUS-b026,18:27:42,-23:54:31,276.925,-23.90861111,2000,1,-2,,,
SPLUS,SPLUS-b027,18:33:51,-23:54:31,278.4625,-23.90861111,2000,1,-2,,,
SPLUS,SPLUS-b028,17:33:30,-25:18:01,263.375,-25.30027778,2000,0,-99,,,
SPLUS,SPLUS-b029,17:39:44,-25:18:01,264.9333333,-25.30027778,2000,0,-99,,,
SPLUS,SPLUS-b030,17:45:58,-25:18:01,266.4916667,-25.30027778,2000,3,-4,,,
SPLUS,SPLUS-b031,17:52:12,-25:18:01,268.05,-25.30027778,2000,0,-99,,,
SPLUS,SPLUS-b032,17:58:26,-25:18:01,269.6083333,-25.30027778,2000,-1,-99,,,
SPLUS,SPLUS-b033,18:04:41,-25:18:01,271.1708333,-25.30027778,2000,1,-2,,,
SPLUS,SPLUS-b034,18:10:55,-25:18:01,272.7291667,-25.30027778,2000,1,1,,,
SPLUS,SPLUS-b035,18:17:09,-25:18:01,274.2875,-25.30027778,2000,0,-99,,,
SPLUS,SPLUS-b038,18:35:51,-25:18:01,278.9625,-25.30027778,2000,1,-2,,,
SPLUS,SPLUS-b039,18:42:05,-25:18:01,280.5208333,-25.30027778,2000,0,-99,,,
SPLUS,SPLUS-b040,18:48:19,-25:18:01,282.0791667,-25.30027778,2000,4,-2,,,
SPLUS,SPLUS-b041,17:28:25,-26:41:23,262.1041667,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b042,17:34:44,-26:41:23,263.6833333,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b043,17:41:03,-26:41:23,265.2625,-26.68972222,2000,1,-3,,,
SPLUS,SPLUS-b044,17:47:22,-26:41:23,266.8416667,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b045,17:53:41,-26:41:23,268.4208333,-26.68972222,2000,-1,-99,,,
SPLUS,SPLUS-b046,18:00:00,-26:41:23,270,-26.68972222,2000,1,-99,,,
SPLUS,SPLUS-b047,18:06:19,-26:41:23,271.5791667,-26.68972222,2000,2,-2,,,
SPLUS,SPLUS-b048,18:12:38,-26:41:23,273.1583333,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b049,18:18:57,-26:41:23,274.7375,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b050,18:25:16,-26:41:23,276.3166667,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b051,18:31:35,-26:41:23,277.8958333,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b052,18:37:54,-26:41:23,279.475,-26.68972222,2000,0,-99,,,
SPLUS,SPLUS-b054,18:50:32,-26:41:23,282.6333333,-26.68972222,2000,1,-2,,,
SPLUS,SPLUS-b056,19:03:09,-26:41:23,285.7875,-26.68972222,2000,4,1,,,
SPLUS,SPLUS-b057,17:24:57,-28:04:38,261.2375,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b058,17:31:20,-28:04:38,262.8333333,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b059,17:37:42,-28:04:38,264.425,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b060,17:44:04,-28:04:38,266.0166667,-28.07722222,2000,-1,-99,,,
SPLUS,SPLUS-b061,17:50:27,-28:04:38,267.6125,-28.07722222,2000,-1,-99,,,
SPLUS,SPLUS-b062,17:56:49,-28:04:38,269.2041667,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b063,18:03:11,-28:04:38,270.7958333,-28.07722222,2000,-1,-99,,,
SPLUS,SPLUS-b064,18:09:33,-28:04:38,272.3875,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b065,18:15:56,-28:04:38,273.9833333,-28.07722222,2000,1,-2,,,
SPLUS,SPLUS-b066,18:22:18,-28:04:38,275.575,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b067,18:28:40,-28:04:38,277.1666667,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b068,18:35:03,-28:04:38,278.7625,-28.07722222,2000,0,-99,,,
SPLUS,SPLUS-b069,18:41:25,-28:04:38,280.3541667,-28.07722222,2000,4,-2,,,
SPLUS,SPLUS-b070,18:47:47,-28:04:38,281.9458333,-28.07722222,2000,4,-2,,,
SPLUS,SPLUS-b071,18:54:10,-28:04:38,283.5416667,-28.07722222,2000,1,-2,,,
SPLUS,SPLUS-b072,19:00:32,-28:04:38,285.1333333,-28.07722222,2000,4,-2,,,
SPLUS,SPLUS-b073,17:19:38,-29:27:47,259.9083333,-29.46305556,2000,1,-99,,,
SPLUS,SPLUS-b074,17:26:06,-29:27:47,261.525,-29.46305556,2000,-1,-99,,,
SPLUS,SPLUS-b075,17:32:33,-29:27:47,263.1375,-29.46305556,2000,1,-4,,,
SPLUS,SPLUS-b076,17:39:01,-29:27:47,264.7541667,-29.46305556,2000,0,-99,,,
SPLUS,SPLUS-b077,17:45:28,-29:27:47,266.3666667,-29.46305556,2000,-1,-99,,,
SPLUS,SPLUS-b078,17:51:56,-29:27:47,267.9833333,-29.46305556,2000,-1,-99,,,
SPLUS,SPLUS-b079,17:58:23,-29:27:47,269.5958333,-29.46305556,2000,0,-99,,,
SPLUS,SPLUS-b081,18:11:18,-29:27:47,272.825,-29.46305556,2000,0,-99,,,
SPLUS,SPLUS-b084,18:30:40,-29:27:47,277.6666667,-29.46305556,2000,0,-99,,,
SPLUS,SPLUS-b085,18:37:08,-29:27:47,279.2833333,-29.46305556,2000,1,-4,,,
SPLUS,SPLUS-b086,18:43:35,-29:27:47,280.8958333,-29.46305556,2000,1,-2,,,
SPLUS,SPLUS-b087,18:50:03,-29:27:47,282.5125,-29.46305556,2000,4,-2,,,
SPLUS,SPLUS-b088,18:56:30,-29:27:47,284.125,-29.46305556,2000,4,-2,,,
SPLUS,SPLUS-b089,17:14:11,-30:50:50,258.5458333,-30.84722222,2000,1,-99,,,
SPLUS,SPLUS-b090,17:20:44,-30:50:50,260.1833333,-30.84722222,2000,1,-99,,,
SPLUS,SPLUS-b091,17:27:16,-30:50:50,261.8166667,-30.84722222,2000,1,-99,,,
SPLUS,SPLUS-b092,17:33:49,-30:50:50,263.4541667,-30.84722222,2000,1,-2,,,
SPLUS,SPLUS-b093,17:40:22,-30:50:50,265.0916667,-30.84722222,2000,0,-99,,,
SPLUS,SPLUS-b094,17:46:55,-30:50:50,266.7291667,-30.84722222,2000,-1,-99,,,
SPLUS,SPLUS-b095,17:53:27,-30:50:50,268.3625,-30.84722222,2000,1,-4,,,
SPLUS,SPLUS-b096,18:00:00,-30:50:50,270,-30.84722222,2000,1,-99,,,
SPLUS,SPLUS-b098,18:13:05,-30:50:50,273.2708333,-30.84722222,2000,0,-99,,,
SPLUS,SPLUS-b100,18:26:11,-30:50:50,276.5458333,-30.84722222,2000,2,-99,,,
SPLUS,SPLUS-b101,18:32:44,-30:50:50,278.1833333,-30.84722222,2000,2,-2,,,
SPLUS,SPLUS-b102,18:39:16,-30:50:50,279.8166667,-30.84722222,2000,0,-99,,,
SPLUS,SPLUS-b103,18:45:49,-30:50:50,281.4541667,-30.84722222,2000,1,-2,,,
SPLUS,SPLUS-b104,18:52:22,-30:50:50,283.0916667,-30.84722222,2000,1,-2,,,
SPLUS,SPLUS-b105,18:58:55,-30:50:50,284.7291667,-30.84722222,2000,2,-2,,,
iSPLUS,SPLUS-b106,17:08:34,-32:13:45,257.1416667,-32.22916667,2000,1,-99,,,
SPLUS,SPLUS-b107,17:15:12,-32:13:45,258.8,-32.22916667,2000,1,-2,,,
SPLUS,SPLUS-b108,17:21:51,-32:13:45,260.4625,-32.22916667,2000,1,-99,,,
SPLUS,SPLUS-b109,17:28:29,-32:13:45,262.1208333,-32.22916667,2000,1,-4,,,
SPLUS,SPLUS-b110,17:35:07,-32:13:45,263.7791667,-32.22916667,2000,-1,-99,,,
SPLUS,SPLUS-b111,17:41:45,-32:13:45,265.4375,-32.22916667,2000,-1,-99,,,
SPLUS,SPLUS-b112,17:48:23,-32:13:45,267.0958333,-32.22916667,2000,0,-99,,,
SPLUS,SPLUS-b113,17:55:01,-32:13:45,268.7541667,-32.22916667,2000,0,-99,,,
SPLUS,SPLUS-b114,18:01:40,-32:13:45,270.4166667,-32.22916667,2000,0,-99,,,
SPLUS,SPLUS-b115,18:08:18,-32:13:45,272.075,-32.22916667,2000,1,-2,,,
SPLUS,SPLUS-b116,18:14:56,-32:13:45,273.7333333,-32.22916667,2000,1,-2,,,
SPLUS,SPLUS-b117,18:21:34,-32:13:45,275.3916667,-32.22916667,2000,-1,-99,,,
SPLUS,SPLUS-b118,18:28:12,-32:13:45,277.05,-32.22916667,2000,1,-99,,,
SPLUS,SPLUS-b119,18:34:50,-32:13:45,278.7083333,-32.22916667,2000,1,1,,,
SPLUS,SPLUS-b120,18:41:28,-32:13:45,280.3666667,-32.22916667,2000,1,-99,,,
SPLUS,SPLUS-b121,18:48:07,-32:13:45,282.0291667,-32.22916667,2000,4,-2,,,
SPLUS,SPLUS-b122,18:54:45,-32:13:45,283.6875,-32.22916667,2000,0,-99,,,
SPLUS,SPLUS-b123,17:07:36,-33:36:33,256.9,-33.60916667,2000,1,-99,,,
SPLUS,SPLUS-b124,17:14:22,-33:36:33,258.5916667,-33.60916667,2000,1,-99,,,
SPLUS,SPLUS-b125,17:21:08,-33:36:33,260.2833333,-33.60916667,2000,-1,-99,,,
SPLUS,SPLUS-b126,17:27:53,-33:36:33,261.9708333,-33.60916667,2000,-1,-99,,,
SPLUS,SPLUS-b127,17:34:39,-33:36:33,263.6625,-33.60916667,2000,-1,-99,,,
SPLUS,SPLUS-b128,17:41:25,-33:36:33,265.3541667,-33.60916667,2000,-1,-99,,,
SPLUS,SPLUS-b129,17:48:10,-33:36:33,267.0416667,-33.60916667,2000,1,-99,,,
SPLUS,SPLUS-b130,17:54:56,-33:36:33,268.7333333,-33.60916667,2000,0,-99,,,
SPLUS,SPLUS-b131,18:01:41,-33:36:33,270.4208333,-33.60916667,2000,0,-99,,,
SPLUS,SPLUS-b132,18:08:27,-33:36:33,272.1125,-33.60916667,2000,0,-99,,,
SPLUS,SPLUS-b133,18:15:13,-33:36:33,273.8041667,-33.60916667,2000,0,-99,,,
SPLUS,SPLUS-b135,18:28:44,-33:36:33,277.1833333,-33.60916667,2000,1,1,,,
SPLUS,SPLUS-b136,18:35:30,-33:36:33,278.875,-33.60916667,2000,1,-2,,,
SPLUS,SPLUS-b137,18:42:15,-33:36:33,280.5625,-33.60916667,2000,1,-2,,,
SPLUS,SPLUS-b138,18:49:01,-33:36:33,282.2541667,-33.60916667,2000,0,-99,,,
SPLUS,SPLUS-b139,17:08:34,-34:59:12,257.1416667,-34.98666667,2000,1,-99,,,
SPLUS,SPLUS-b140,17:15:26,-34:59:12,258.8583333,-34.98666667,2000,1,-99,,,
SPLUS,SPLUS-b141,17:22:17,-34:59:12,260.5708333,-34.98666667,2000,1,1,,,
SPLUS,SPLUS-b142,17:29:09,-34:59:12,262.2875,-34.98666667,2000,-1,-99,,,
SPLUS,SPLUS-b143,17:36:00,-34:59:12,264,-34.98666667,2000,-1,-99,,,
SPLUS,SPLUS-b144,17:42:51,-34:59:12,265.7125,-34.98666667,2000,-1,-99,,,
SPLUS,SPLUS-b145,17:49:43,-34:59:12,267.4291667,-34.98666667,2000,1,-2,,,
SPLUS,SPLUS-b146,17:56:34,-34:59:12,269.1416667,-34.98666667,2000,-1,-99,,,
SPLUS,SPLUS-b147,18:03:26,-34:59:12,270.8583333,-34.98666667,2000,0,-99,,,
SPLUS,SPLUS-b148,18:10:17,-34:59:12,272.5708333,-34.98666667,2000,0,-99,,,
SPLUS,SPLUS-b149,18:17:09,-34:59:12,274.2875,-34.98666667,2000,0,-99,,,
SPLUS,SPLUS-b151,18:30:51,-34:59:12,277.7125,-34.98666667,2000,1,1,,,
SPLUS,SPLUS-b152,18:37:43,-34:59:12,279.4291667,-34.98666667,2000,1,-2,,,
SPLUS,SPLUS-b153,18:44:34,-34:59:12,281.1416667,-34.98666667,2000,1,-2,,,
SPLUS,SPLUS-b154,17:16:31,-36:21:45,259.1291667,-36.3625,2000,1,1,,,
SPLUS,SPLUS-b155,17:23:29,-36:21:45,260.8708333,-36.3625,2000,0,-99,,,
SPLUS,SPLUS-b158,17:44:21,-36:21:45,266.0875,-36.3625,2000,0,-99,,,
SPLUS,SPLUS-b160,17:58:16,-36:21:45,269.5666667,-36.3625,2000,0,-99,,,
SPLUS,SPLUS-b161,18:05:13,-36:21:45,271.3041667,-36.3625,2000,0,-99,,,
SPLUS,SPLUS-b162,18:12:10,-36:21:45,273.0416667,-36.3625,2000,0,-99,,,
SPLUS,SPLUS-b164,18:26:05,-36:21:45,276.5208333,-36.3625,2000,1,1,,,
SPLUS,SPLUS-b165,18:33:03,-36:21:45,278.2625,-36.3625,2000,1,1,,,
SPLUS,SPLUS-b166,18:40:00,-36:21:45,280,-36.3625,2000,4,-2,,,
SPLUS,SPLUS-b167,18:46:57,-36:21:45,281.7375,-36.3625,2000,4,-2,,,
SPLUS,SPLUS-b168,17:22:46,-37:44:10,260.6916667,-37.73611111,2000,-1,-99,,,
SPLUS,SPLUS-b171,17:44:02,-37:44:10,266.0083333,-37.73611111,2000,0,-99,,,
SPLUS,SPLUS-b173,17:58:14,-37:44:10,269.5583333,-37.73611111,2000,0,-99,,,
SPLUS,SPLUS-b174,18:05:19,-37:44:10,271.3291667,-37.73611111,2000,0,-99,,,
SPLUS,SPLUS-b175,18:12:25,-37:44:10,273.1041667,-37.73611111,2000,0,-99,,,
SPLUS,SPLUS-b176,18:19:30,-37:44:10,274.875,-37.73611111,2000,1,-2,,,
SPLUS,SPLUS-b177,18:26:36,-37:44:10,276.65,-37.73611111,2000,1,1,,,
SPLUS,SPLUS-b178,18:33:42,-37:44:10,278.425,-37.73611111,2000,2,-2,,,
SPLUS,SPLUS-b179,18:40:47,-37:44:10,280.1958333,-37.73611111,2000,0,-99,,,
SPLUS,SPLUS-b180,17:36:29,-39:06:26,264.1208333,-39.10722222,2000,0,-99,,,
SPLUS,SPLUS-b182,17:50:57,-39:06:26,267.7375,-39.10722222,2000,2,1,,,
SPLUS,SPLUS-b183,17:58:11,-39:06:26,269.5458333,-39.10722222,2000,2,1,,,
SPLUS,SPLUS-b184,18:05:26,-39:06:26,271.3583333,-39.10722222,2000,0,-99,,,
SPLUS,SPLUS-b185,18:12:40,-39:06:26,273.1666667,-39.10722222,2000,1,1,,,
SPLUS,SPLUS-b186,18:19:54,-39:06:26,274.975,-39.10722222,2000,1,1,,,
SPLUS,SPLUS-b187,18:27:08,-39:06:26,276.7833333,-39.10722222,2000,1,1,,,
SPLUS,SPLUS-b188,18:34:22,-39:06:26,278.5916667,-39.10722222,2000,1,-2,,,
SPLUS,SPLUS-b189,18:41:36,-39:06:26,280.4,-39.10722222,2000,2,-2,,,
SPLUS,SPLUS-b191,17:58:09,-40:28:34,269.5375,-40.47611111,2000,0,-99,,,
SPLUS,SPLUS-b192,18:05:32,-40:28:34,271.3833333,-40.47611111,2000,0,-99,,,
SPLUS,SPLUS-b193,18:12:55,-40:28:34,273.2291667,-40.47611111,2000,1,1,,,
SPLUS,SPLUS-b194,18:20:18,-40:28:34,275.075,-40.47611111,2000,4,1,,,
SPLUS,SPLUS-b195,18:27:42,-40:28:34,276.925,-40.47611111,2000,2,1,,,
SPLUS,SPLUS-b196,18:35:05,-40:28:34,278.7708333,-40.47611111,2000,4,-2,,,
SPLUS,SPLUS-b197,17:58:07,-41:50:32,269.5291667,-41.84222222,2000,0,-99,,,
SPLUS,SPLUS-b198,18:05:39,-41:50:32,271.4125,-41.84222222,2000,1,1,,,
SPLUS,SPLUS-b199,18:13:12,-41:50:32,273.3,-41.84222222,2000,1,1,,,
SPLUS,SPLUS-b200,18:20:44,-41:50:32,275.1833333,-41.84222222,2000,1,1,,,
SPLUS,SPLUS-b201,18:28:16,-41:50:32,277.0666667,-41.84222222,2000,1,1,,,
SPLUS,SPLUS-b202,18:13:29,-43:12:21,273.3708333,-43.20583333,2000,1,-2,,,
SPLUS,SPLUS-b203,18:21:11,-43:12:21,275.2958333,-43.20583333,2000,1,-2,,,
SPLUS,SPLUS-b204,18:28:53,-43:12:21,277.2208333,-43.20583333,2000,1,1,,,
SPLUS,SPLUS-d001,7:22:12,-4:15:10,110.55,-4.252777778,2000,0,-99,,,
SPLUS,SPLUS-d002,7:12:34,-5:40:03,108.1416667,-5.6675,2000,-1,-99,,,
SPLUS,SPLUS-d003,7:18:16,-5:40:03,109.5666667,-5.6675,2000,0,-99,,,
SPLUS,SPLUS-d004,7:23:57,-5:40:03,110.9875,-5.6675,2000,0,-99,,,
SPLUS,SPLUS-d005,7:02:51,-7:04:49,105.7125,-7.080277778,2000,-1,-99,,,
SPLUS,SPLUS-d006,7:08:34,-7:04:49,107.1416667,-7.080277778,2000,0,-99,,,
SPLUS,SPLUS-d007,7:14:17,-7:04:49,108.5708333,-7.080277778,2000,0,-99,,,
SPLUS,SPLUS-d008,7:20:00,-7:04:49,110,-7.080277778,2000,0,-99,,,
SPLUS,SPLUS-d009,7:25:43,-7:04:49,111.4291667,-7.080277778,2000,0,-99,,,
SPLUS,SPLUS-d010,6:51:26,-8:29:30,102.8583333,-8.491666667,2000,0,-99,,,
SPLUS,SPLUS-d011,6:57:09,-8:29:30,104.2875,-8.491666667,2000,-1,-99,,,
SPLUS,SPLUS-d012,7:02:51,-8:29:30,105.7125,-8.491666667,2000,-1,-99,,,
SPLUS,SPLUS-d013,7:08:34,-8:29:30,107.1416667,-8.491666667,2000,-1,-99,,,
SPLUS,SPLUS-d014,7:14:17,-8:29:30,108.5708333,-8.491666667,2000,0,-99,,,
SPLUS,SPLUS-d015,7:20:00,-8:29:30,110,-8.491666667,2000,0,-99,,,
SPLUS,SPLUS-d016,7:25:43,-8:29:30,111.4291667,-8.491666667,2000,0,-99,,,
SPLUS,SPLUS-d017,7:31:26,-8:29:30,112.8583333,-8.491666667,2000,0,-99,,,
SPLUS,SPLUS-d018,6:35:51,-9:54:05,98.9625,-9.901388889,2000,0,-99,,,
SPLUS,SPLUS-d019,6:41:36,-9:54:05,100.4,-9.901388889,2000,0,-99,,,
SPLUS,SPLUS-d020,6:47:20,-9:54:05,101.8333333,-9.901388889,2000,4,-5,,,
SPLUS,SPLUS-d021,6:53:04,-9:54:05,103.2666667,-9.901388889,2000,0,-99,,,
SPLUS,SPLUS-d022,6:58:48,-9:54:05,104.7,-9.901388889,2000,-1,-99,,,
SPLUS,SPLUS-d023,7:04:33,-9:54:05,106.1375,-9.901388889,2000,1,1,,,
SPLUS,SPLUS-d024,7:10:17,-9:54:05,107.5708333,-9.901388889,2000,1,1,,,
SPLUS,SPLUS-d025,7:16:01,-9:54:05,109.0041667,-9.901388889,2000,4,1,,,
SPLUS,SPLUS-d026,7:21:45,-9:54:05,110.4375,-9.901388889,2000,0,-99,,,
SPLUS,SPLUS-d027,7:27:29,-9:54:05,111.8708333,-9.901388889,2000,0,-99,,,
SPLUS,SPLUS-d028,7:33:14,-9:54:05,113.3083333,-9.901388889,2000,-1,-99,,,
SPLUS,SPLUS-d029,6:25:55,-11:18:34,96.47916667,-11.30944444,2000,1,-4,,,
SPLUS,SPLUS-d030,6:31:41,-11:18:34,97.92083333,-11.30944444,2000,0,-99,,,
SPLUS,SPLUS-d031,6:37:26,-11:18:34,99.35833333,-11.30944444,2000,0,-99,,,
SPLUS,SPLUS-d032,6:43:12,-11:18:34,100.8,-11.30944444,2000,0,-99,,,
SPLUS,SPLUS-d033,6:48:58,-11:18:34,102.2416667,-11.30944444,2000,-1,-99,,,
SPLUS,SPLUS-d034,6:54:43,-11:18:34,103.6791667,-11.30944444,2000,-1,-99,,,
SPLUS,SPLUS-d035,7:00:29,-11:18:34,105.1208333,-11.30944444,2000,1,1,,,
SPLUS,SPLUS-d036,7:06:14,-11:18:34,106.5583333,-11.30944444,2000,1,1,,,
SPLUS,SPLUS-d037,7:12:00,-11:18:34,108,-11.30944444,2000,1,1,,,
SPLUS,SPLUS-d038,7:17:46,-11:18:34,109.4416667,-11.30944444,2000,1,1,,,
SPLUS,SPLUS-d039,7:23:31,-11:18:34,110.8791667,-11.30944444,2000,0,-99,,,
SPLUS,SPLUS-d040,7:29:17,-11:18:34,112.3208333,-11.30944444,2000,-1,-99,,,
SPLUS,SPLUS-d041,7:35:02,-11:18:34,113.7583333,-11.30944444,2000,0,-99,,,
SPLUS,SPLUS-d042,6:17:25,-12:42:58,94.35416667,-12.71611111,2000,0,-99,,,
SPLUS,SPLUS-d043,6:23:14,-12:42:58,95.80833333,-12.71611111,2000,4,-5,,,
SPLUS,SPLUS-d044,6:29:02,-12:42:58,97.25833333,-12.71611111,2000,0,-99,,,
SPLUS,SPLUS-d045,6:34:50,-12:42:58,98.70833333,-12.71611111,2000,0,-99,,,
SPLUS,SPLUS-d046,6:40:39,-12:42:58,100.1625,-12.71611111,2000,1,-5,,,
SPLUS,SPLUS-d047,6:46:27,-12:42:58,101.6125,-12.71611111,2000,0,-99,,,
SPLUS,SPLUS-d048,6:52:15,-12:42:58,103.0625,-12.71611111,2000,0,-99,,,
SPLUS,SPLUS-d049,6:58:04,-12:42:58,104.5166667,-12.71611111,2000,1,1,,,
SPLUS,SPLUS-d050,7:03:52,-12:42:58,105.9666667,-12.71611111,2000,1,1,,,
SPLUS,SPLUS-d051,7:09:41,-12:42:58,107.4208333,-12.71611111,2000,1,1,,,
SPLUS,SPLUS-d052,7:15:29,-12:42:58,108.8708333,-12.71611111,2000,1,1,,,
SPLUS,SPLUS-d053,7:21:17,-12:42:58,110.3208333,-12.71611111,2000,-1,-99,,,
SPLUS,SPLUS-d054,7:27:06,-12:42:58,111.775,-12.71611111,2000,0,-99,,,
SPLUS,SPLUS-d055,7:32:54,-12:42:58,113.225,-12.71611111,2000,0,-99,,,
SPLUS,SPLUS-d056,7:38:43,-12:42:58,114.6791667,-12.71611111,2000,-1,-99,,,
SPLUS,SPLUS-d057,6:13:07,-14:07:15,93.27916667,-14.12083333,2000,1,-99,,,
SPLUS,SPLUS-d058,6:18:57,-14:07:15,94.7375,-14.12083333,2000,1,1,,,
SPLUS,SPLUS-d059,6:24:47,-14:07:15,96.19583333,-14.12083333,2000,4,1,,,
SPLUS,SPLUS-d060,6:30:36,-14:07:15,97.65,-14.12083333,2000,0,-99,,,
SPLUS,SPLUS-d061,6:36:26,-14:07:15,99.10833333,-14.12083333,2000,6,1,,,
SPLUS,SPLUS-d062,6:42:16,-14:07:15,100.5666667,-14.12083333,2000,0,-99,,,
SPLUS,SPLUS-d063,6:48:06,-14:07:15,102.025,-14.12083333,2000,0,-99,,,
SPLUS,SPLUS-d064,6:53:56,-14:07:15,103.4833333,-14.12083333,2000,0,-99,,,
SPLUS,SPLUS-d065,6:59:45,-14:07:15,104.9375,-14.12083333,2000,6,1,,,
SPLUS,SPLUS-d066,7:05:35,-14:07:15,106.3958333,-14.12083333,2000,-1,-99,,,
SPLUS,SPLUS-d067,7:11:25,-14:07:15,107.8541667,-14.12083333,2000,0,-99,,,
SPLUS,SPLUS-d068,7:17:15,-14:07:15,109.3125,-14.12083333,2000,-1,-99,,,
SPLUS,SPLUS-d069,7:23:05,-14:07:15,110.7708333,-14.12083333,2000,0,-99,,,
SPLUS,SPLUS-d070,7:28:54,-14:07:15,112.225,-14.12083333,2000,0,-99,,,
SPLUS,SPLUS-d071,7:34:44,-14:07:15,113.6833333,-14.12083333,2000,-1,-99,,,
SPLUS,SPLUS-d072,7:40:34,-14:07:15,115.1416667,-14.12083333,2000,1,-5,,,
SPLUS,SPLUS-d073,6:20:29,-15:31:27,95.12083333,-15.52416667,2000,1,1,,,
SPLUS,SPLUS-d074,6:26:20,-15:31:27,96.58333333,-15.52416667,2000,4,1,,,
SPLUS,SPLUS-d075,6:32:12,-15:31:27,98.05,-15.52416667,2000,0,-99,,,
SPLUS,SPLUS-d076,6:38:03,-15:31:27,99.5125,-15.52416667,2000,0,-99,,,
SPLUS,SPLUS-d078,6:49:45,-15:31:27,102.4375,-15.52416667,2000,0,-99,,,
SPLUS,SPLUS-d079,6:55:37,-15:31:27,103.9041667,-15.52416667,2000,0,-99,,,
SPLUS,SPLUS-d080,7:01:28,-15:31:27,105.3666667,-15.52416667,2000,0,-99,,,
SPLUS,SPLUS-d081,7:07:19,-15:31:27,106.8291667,-15.52416667,2000,-1,-99,,,
SPLUS,SPLUS-d082,7:13:10,-15:31:27,108.2916667,-15.52416667,2000,0,-99,,,
SPLUS,SPLUS-d083,7:19:01,-15:31:27,109.7541667,-15.52416667,2000,-1,-99,,,
SPLUS,SPLUS-d084,7:24:53,-15:31:27,111.2208333,-15.52416667,2000,-1,-99,,,
